birth_name,year,salary,WAR
['1982-03-28 || 신재웅'],2013,"5,500",1.141
['1982-03-28 || 신재웅'],2014,"8,000",1.445
['1982-03-28 || 신재웅'],2015,"8,000",0.786
['1982-03-28 || 신재웅'],2016,"16,500",0.122
['1982-03-28 || 신재웅'],2017,"12,000",1.069
['1982-03-28 || 신재웅'],2018,"11,000",1.683
['1982-03-28 || 신재웅'],2019,"11,000",0.397
['1982-03-28 || 신재웅'],2020,"11,000",-0.247
['1982-03-28 || 신재웅'],2021,"5,500",0.11
['1982-04-01 || 박정배'],2006,"2,200",-0.162
['1982-04-01 || 박정배'],2009,"2,100",0.279
['1982-04-01 || 박정배'],2010,"2,800",-0.08
['1982-04-01 || 박정배'],2011,"2,800",-0.094
['1982-04-01 || 박정배'],2012,"2,600",1.356
['1982-04-01 || 박정배'],2013,"5,600",2.11
['1982-04-01 || 박정배'],2014,"8,000",0.791
['1982-04-01 || 박정배'],2015,"8,000",0.234
['1982-04-01 || 박정배'],2016,"8,000",0.319
['1982-04-01 || 박정배'],2017,"8,000",1.91
['1982-04-01 || 박정배'],2018,"14,000",0.26
['1982-04-01 || 박정배'],2019,"14,000",-0.656
['1982-04-05 || 제춘모'],2003,"3,600",1.261
['1982-04-05 || 제춘모'],2004,"7,000",-0.014
['1982-04-05 || 제춘모'],2005,"5,500",-0.094
['1982-04-05 || 제춘모'],2009,"4,000",0
['1982-04-05 || 제춘모'],2010,"3,500",0.116
['1982-04-05 || 제춘모'],2012,"3,000",-0.155
['1982-04-05 || 제춘모'],2014,"3,000",-0.022
['1982-04-21 || 김덕윤'],2004,"2,000",0.19
['1982-04-21 || 김덕윤'],2005,"2,800",0.354
['1982-04-21 || 김덕윤'],2006,"2,800",0.722
['1982-04-21 || 김덕윤'],2007,"4,400",-0.15
['1982-04-21 || 김덕윤'],2008,"4,000",0.046
['1982-04-25 || 채병용'],2003,,1.73
['1982-04-25 || 채병용'],2005,,1.461
['1982-04-25 || 채병용'],2006,,2.77
['1982-04-25 || 채병용'],2007,,3.881
['1982-04-25 || 채병용'],2008,"15,000",3.766
['1982-04-25 || 채병용'],2009,"18,000",1
['1982-04-25 || 채병용'],2012,"18,000",1.57
['1982-04-25 || 채병용'],2013,"16,000",-0.191
['1982-04-25 || 채병용'],2014,"13,500",0.926
['1982-04-25 || 채병용'],2015,"25,000",0.483
['1982-04-25 || 채병용'],2016,"25,000",1.672
['1982-04-25 || 채병용'],2017,"25,000",-0.393
['1982-04-25 || 채병용'],2018,"30,000",0.507
['1982-04-25 || 채병용'],2019,"18,000",-0.227
['1982-04-27 || 이정호'],2002,"2,000",0.071
['1982-04-27 || 이정호'],2003,"2,000",-0.083
['1982-04-27 || 이정호'],2008,"2,200",-0.045
['1982-04-27 || 이정호'],2009,"2,400",-0.065
['1982-04-27 || 이정호'],2010,"2,400",-0.023
['1982-05-18 || 백준영'],2008,"2,300",0.091
['1982-06-01 || 정원'],2003,"2,100",-0.076
['1982-06-01 || 정원'],2004,"2,100",0.081
['1982-06-01 || 정원'],2005,"2,100",0.017
['1982-06-01 || 정원'],2006,"3,000",1.276
['1982-06-01 || 정원'],2007,"4,200",-0.195
['1982-06-03 || 이명우'],2003,"2,300",0.029
['1982-06-03 || 이명우'],2004,"2,400",0.957
['1982-06-03 || 이명우'],2005,"2,800",0.287
['1982-06-03 || 이명우'],2006,"3,800",0.108
['1982-06-03 || 이명우'],2010,"3,800",0.31
['1982-06-03 || 이명우'],2011,"3,800",0.416
['1982-06-03 || 이명우'],2012,"4,500",1.401
['1982-06-03 || 이명우'],2013,"9,000",1.57
['1982-06-03 || 이명우'],2014,"13,000",0.635
['1982-06-03 || 이명우'],2015,"15,000",0.062
['1982-06-03 || 이명우'],2016,"15,000",-0.952
['1982-06-03 || 이명우'],2017,"11,000",0.064
['1982-06-03 || 이명우'],2018,"11,000",0.053
['1982-06-21 || 이대호'],2002,"2,000",1.062
['1982-06-21 || 이대호'],2003,"3,200",0.049
['1982-06-21 || 이대호'],2004,"3,700",1.57
['1982-06-21 || 이대호'],2005,"7,000",3.984
['1982-06-21 || 이대호'],2006,"13,000",6.522
['1982-06-21 || 이대호'],2007,"32,000",6.996
['1982-06-21 || 이대호'],2008,"36,000",5.514
['1982-06-21 || 이대호'],2009,"36,000",4.836
['1982-06-21 || 이대호'],2010,"39,000",8.825
['1982-06-21 || 이대호'],2011,"63,000",6.893
['1982-06-21 || 이대호'],2017,"250,000",3.737
['1982-06-21 || 이대호'],2018,"250,000",3.699
['1982-06-21 || 이대호'],2019,"250,000",1.782
['1982-06-21 || 이대호'],2020,"250,000",1.142
['1982-06-21 || 이대호'],2021,"250,000",1.107
['1982-06-21 || 이대호'],2022,"80,000",3.633
['1982-07-15 || 오승환'],2006,"6,500",6.426
['1982-07-15 || 오승환'],2007,"13,000",3.659
['1982-07-15 || 오승환'],2008,"22,000",3.568
['1982-07-15 || 오승환'],2009,"26,000",0.867
['1982-07-15 || 오승환'],2010,"26,000",0.198
['1982-07-15 || 오승환'],2011,"24,000",5.028
['1982-07-15 || 오승환'],2012,"38,000",4.064
['1982-07-15 || 오승환'],2013,"55,000",2.722
['1982-07-15 || 오승환'],2020,"120,000",2.624
['1982-07-15 || 오승환'],2021,"120,000",3.032
['1982-07-15 || 오승환'],2022,"160,000",1.692
['1982-08-06 || 저마노'],2015,,1.581
['1982-09-13 || 김강민'],2003,"1,800",0.064
['1982-09-13 || 김강민'],2004,"2,000",-0.127
['1982-09-13 || 김강민'],2005,"2,200",-0.18
['1982-09-13 || 김강민'],2006,"2,400",0.674
['1982-09-13 || 김강민'],2007,"3,400",1.176
['1982-09-13 || 김강민'],2008,"7,000",1.959
['1982-09-13 || 김강민'],2009,"9,500",1.338
['1982-09-13 || 김강민'],2010,"12,000",3.432
['1982-09-13 || 김강민'],2011,"20,000",1.896
['1982-09-13 || 김강민'],2012,"19,000",1.881
['1982-09-13 || 김강민'],2013,"20,000",3.347
['1982-09-13 || 김강민'],2014,"30,000",4.665
['1982-09-13 || 김강민'],2015,"60,000",1.99
['1982-09-13 || 김강민'],2016,"60,000",2.476
['1982-09-13 || 김강민'],2017,"60,000",0.059
['1982-09-13 || 김강민'],2018,"60,000",1.511
['1982-09-13 || 김강민'],2019,"60,000",1.352
['1982-09-13 || 김강민'],2020,"35,000",1.241
['1982-09-13 || 김강민'],2021,"35,000",1.077
['1982-09-13 || 김강민'],2022,"16,000",1.632
['1982-09-19 || 박성훈'],2008,"2,200",-0.009
['1982-09-19 || 박성훈'],2009,"2,300",0.44
['1982-09-19 || 박성훈'],2010,"2,300",0.205
['1982-09-19 || 박성훈'],2011,"4,000",-0.166
['1982-09-19 || 박성훈'],2012,"3,700",1.245
['1982-09-19 || 박성훈'],2013,"8,000",0
['1982-09-19 || 박성훈'],2014,"9,000",-0.054
['1982-10-04 || 사도스키'],2011,,2.493
['1982-10-04 || 사도스키'],2012,,1.9
['1982-10-12 || 김백만'],2002,"2,300",0.489
['1982-10-12 || 김백만'],2003,"2,100",0.313
['1982-10-12 || 김백만'],2006,"2,100",0.101
['1982-10-12 || 김백만'],2008,"2,900",-0.014
['1982-10-12 || 김백만'],2009,"3,100",-0.199
['1982-10-17 || 주키치'],2012,,3.715
['1982-10-17 || 주키치'],2013,,0.364
['1982-10-28 || 앤서니'],2013,,1.021
['1982-11-23 || 차정민'],2006,"3,000",0.081
['1982-11-23 || 차정민'],2007,"3,300",-0.063
['1982-11-23 || 차정민'],2010,"3,300",0.021
['1982-11-23 || 차정민'],2011,"2,600",-0.261
['1982-12-31 || 데폴라'],2011,,0.316
['1983-01-12 || 이동현'],2002,"2,700",3.473
['1983-01-12 || 이동현'],2003,"6,900",1.181
['1983-01-12 || 이동현'],2004,"6,400",1.974
['1983-01-12 || 이동현'],2009,"5,000",0.272
['1983-01-12 || 이동현'],2010,"5,200",1.688
['1983-01-12 || 이동현'],2011,"9,000",-0.254
['1983-01-12 || 이동현'],2012,"5,000",1.615
['1983-01-12 || 이동현'],2013,"8,500",2.197
['1983-01-12 || 이동현'],2014,"17,000",2.543
['1983-01-12 || 이동현'],2015,"60,000",1.037
['1983-01-12 || 이동현'],2016,"60,000",0.451
['1983-01-12 || 이동현'],2017,"60,000",0.412
['1983-01-12 || 이동현'],2018,"60,000",-0.471
['1983-01-12 || 이동현'],2019,"10,000",0.201
['1983-02-08 || 고효준'],2004,"1,900",-0.211
['1983-02-08 || 고효준'],2005,"2,500",0.93
['1983-02-08 || 고효준'],2006,"3,700",-0.582
['1983-02-08 || 고효준'],2007,"2,800",-0.024
['1983-02-08 || 고효준'],2008,"2,700",0.029
['1983-02-08 || 고효준'],2009,"2,700",2.722
['1983-02-08 || 고효준'],2010,"8,000",0.905
['1983-02-08 || 고효준'],2011,"10,000",1.657
['1983-02-08 || 고효준'],2014,"11,000",-0.821
['1983-02-08 || 고효준'],2015,"8,000",0.162
['1983-02-08 || 고효준'],2016,"8,000",0.613
['1983-02-08 || 고효준'],2017,"8,000",0.825
['1983-02-08 || 고효준'],2018,"10,000",-0.141
['1983-02-08 || 고효준'],2019,"9,000",0.703
['1983-02-08 || 고효준'],2020,"9,000",0.146
['1983-02-08 || 고효준'],2021,"10,000",0.04
['1983-02-08 || 고효준'],2022,"4,000",0.61
['1983-03-07 || 김진우'],2003,"5,000",5.447
['1983-03-07 || 김진우'],2004,"10,000",2.043
['1983-03-07 || 김진우'],2005,"7,500",3.182
['1983-03-07 || 김진우'],2006,"8,000",2.755
['1983-03-07 || 김진우'],2007,"9,500",-0.341
['1983-03-07 || 김진우'],2011,"9,500",0.138
['1983-03-07 || 김진우'],2012,"4,000",3.513
['1983-03-07 || 김진우'],2013,"11,000",1.999
['1983-03-07 || 김진우'],2014,"13,000",1.071
['1983-03-07 || 김진우'],2015,"12,000",0.494
['1983-03-07 || 김진우'],2016,"12,000",0.259
['1983-03-07 || 김진우'],2017,"12,000",-0.793
['1983-03-08 || 장태종'],2008,"2,000",-0.282
['1983-03-26 || 김효남'],2010,"2,600",0.233
['1983-03-26 || 김효남'],2011,"3,300",0.169
['1983-03-26 || 김효남'],2012,"3,000",0.296
['1983-03-26 || 김효남'],2013,"3,200",0.082
['1983-03-26 || 해커'],2014,"30,000",4.307
['1983-03-26 || 해커'],2015,"60,000",5.636
['1983-03-26 || 해커'],2016,"60,000",4.885
['1983-03-26 || 해커'],2017,"60,000",4.498
['1983-03-26 || 해커'],2018,"60,000",0.937
['1983-04-17 || 박정규'],2008,"2,200",-0.016
['1983-04-17 || 박정규'],2009,"2,200",0.01
['1983-04-19 || 이우선'],2010,"3,500",1.045
['1983-04-19 || 이우선'],2011,"5,000",0.819
['1983-04-19 || 이우선'],2012,"6,000",0.094
['1983-04-19 || 이우선'],2013,"5,500",0.174
['1983-04-19 || 이우선'],2014,"5,500",0.001
['1983-04-25 || 김기표'],2007,"2,000",-0.384
['1983-04-25 || 김기표'],2010,"2,400",0.768
['1983-04-25 || 김기표'],2011,"5,000",-0.13
['1983-04-25 || 김기표'],2012,"3,000",0.449
['1983-04-25 || 김기표'],2013,"4,800",0.125
['1983-04-25 || 김기표'],2014,"3,900",-0.132
['1983-04-25 || 김기표'],2015,"3,900",0.089
['1983-04-28 || 황덕균'],2015,"3,300",0.01
['1983-04-28 || 황덕균'],2016,"2,700",0.441
['1983-04-28 || 황덕균'],2017,"2,700",-0.315
['1983-05-25 || 정홍준'],2008,"2,800",-0.17
['1983-05-25 || 정홍준'],2009,"2,300",0.006
['1983-05-29 || 조태수'],2004,"2,500",0.036
['1983-05-29 || 조태수'],2005,"2,300",-0.192
['1983-05-29 || 조태수'],2006,"3,000",0.326
['1983-05-29 || 조태수'],2009,"3,600",-0.202
['1983-05-29 || 조태수'],2010,"3,100",0.771
['1983-05-29 || 조태수'],2011,"3,800",0.177
['1983-05-29 || 조태수'],2012,"4,300",-0.11
['1983-05-30 || 류제국'],2014,"18,000",2.312
['1983-05-30 || 류제국'],2015,"18,000",2.366
['1983-05-30 || 류제국'],2016,"18,000",3.696
['1983-05-30 || 류제국'],2017,"35,000",0.239
['1983-05-30 || 류제국'],2019,"10,000",0.591
['1983-06-04 || 문수호'],2007,,-0.179
['1983-06-04 || 문수호'],2008,,-0.175
['1983-06-04 || 문수호'],2010,,0.023
['1983-06-04 || 문수호'],2011,,-0.023
['1983-06-04 || 문수호'],2013,,0.222
['1983-06-04 || 문수호'],2014,"3,300",0.062
['1983-06-04 || 문수호'],2015,"3,300",0
['1983-06-09 || 장원삼'],2007,"6,000",3.222
['1983-06-09 || 장원삼'],2008,"8,000",5.571
['1983-06-09 || 장원삼'],2009,"17,000",1.077
['1983-06-09 || 장원삼'],2010,"17,000",4.391
['1983-06-09 || 장원삼'],2011,"22,500",1.843
['1983-06-09 || 장원삼'],2012,"22,500",3.833
['1983-06-09 || 장원삼'],2013,"40,000",1.865
['1983-06-09 || 장원삼'],2014,"75,000",2.66
['1983-06-09 || 장원삼'],2015,"75,000",-0.371
['1983-06-09 || 장원삼'],2016,"75,000",-0.5
['1983-06-09 || 장원삼'],2017,"75,000",0.334
['1983-06-09 || 장원삼'],2018,"20,000",0.178
['1983-06-09 || 장원삼'],2019,"20,000",-0.324
['1983-06-09 || 장원삼'],2020,"5,000",-0.423
['1983-07-13 || 박희수'],2010,"2,400",0.249
['1983-07-13 || 박희수'],2011,"2,700",2.438
['1983-07-13 || 박희수'],2012,"7,000",5.4
['1983-07-13 || 박희수'],2013,"17,000",2.574
['1983-07-13 || 박희수'],2014,"19,000",1.421
['1983-07-13 || 박희수'],2015,"14,000",0.148
['1983-07-13 || 박희수'],2016,"14,000",1.94
['1983-07-13 || 박희수'],2017,"21,000",-0.097
['1983-07-13 || 박희수'],2018,"18,500",0.829
['1983-07-13 || 박희수'],2019,"18,500",0.913
['1983-07-13 || 박희수'],2020,"18,500",0.247
['1983-08-12 || 이동걸'],2011,"2,100",0.045
['1983-08-12 || 이동걸'],2012,"2,500",0.011
['1983-08-12 || 이동걸'],2013,"2,800",0.025
['1983-08-12 || 이동걸'],2014,"3,000",0.065
['1983-08-12 || 이동걸'],2015,"5,200",0.315
['1983-08-12 || 이동걸'],2016,"5,200",0.072
['1983-08-12 || 이동걸'],2017,"5,000",0.8
['1983-08-12 || 이동걸'],2018,"5,000",-0.08
['1983-08-13 || 신승현'],2001,,-0.175
['1983-08-13 || 신승현'],2002,,0.199
['1983-08-13 || 신승현'],2003,,-0.207
['1983-08-13 || 신승현'],2004,"3,200",1.059
['1983-08-13 || 신승현'],2005,"4,000",3.234
['1983-08-13 || 신승현'],2006,"8,600",1.011
['1983-08-13 || 신승현'],2007,"8,100",-0.181
['1983-08-13 || 신승현'],2011,"8,100",0.039
['1983-08-13 || 신승현'],2012,"5,000",-0.099
['1983-08-13 || 신승현'],2013,"5,000",0.22
['1983-08-13 || 신승현'],2014,"6,500",-0.101
['1983-08-13 || 신승현'],2015,"6,000",0.601
['1983-08-13 || 신승현'],2016,"6,000",0.433
['1983-08-13 || 신승현'],2017,"6,000",0.184
['1983-08-20 || 김경선'],2008,"2,300",0.212
['1983-09-03 || 안영진'],2012,"2,400",-0.223
['1983-09-07 || 노병오'],2003,"3,500",-0.078
['1983-09-07 || 노병오'],2005,"3,000",-0.246
['1983-09-07 || 노병오'],2006,"3,100",0.035
['1983-09-07 || 노병오'],2007,"2,900",-0.387
['1983-09-08 || 신용운'],2003,"2,700",2.929
['1983-09-08 || 신용운'],2004,"8,100",2.185
['1983-09-08 || 신용운'],2005,"6,300",1.063
['1983-09-08 || 신용운'],2006,"6,300",1.692
['1983-09-08 || 신용운'],2007,"7,000",0.848
['1983-09-08 || 신용운'],2011,"7,000",0.065
['1983-09-08 || 신용운'],2013,"5,000",0.985
['1983-09-08 || 신용운'],2015,"5,500",-0.502
['1983-09-08 || 신용운'],2016,"5,500",-0.061
['1983-09-14 || 정민혁'],2011,"2,500",-0.219
['1983-09-14 || 정민혁'],2012,"2,600",-0.125
['1983-09-14 || 정민혁'],2013,"3,100",-0.081
['1983-09-23 || 윤길현'],2003,"2,500",0.981
['1983-09-23 || 윤길현'],2004,"3,500",0.048
['1983-09-23 || 윤길현'],2005,"3,300",1.147
['1983-09-23 || 윤길현'],2006,"5,600",1.636
['1983-09-23 || 윤길현'],2007,"7,300",1.902
['1983-09-23 || 윤길현'],2008,"12,000",1.546
['1983-09-23 || 윤길현'],2009,"13,000",1.074
['1983-09-23 || 윤길현'],2012,"15,500",-0.126
['1983-09-23 || 윤길현'],2013,"12,500",0.976
['1983-09-23 || 윤길현'],2014,"14,500",1.782
['1983-09-23 || 윤길현'],2015,"14,500",2.314
['1983-09-23 || 윤길현'],2016,"50,000",0.097
['1983-09-23 || 윤길현'],2017,"50,000",-0.002
['1983-09-23 || 윤길현'],2018,"50,000",0.622
['1983-09-23 || 윤길현'],2019,"50,000",-0.781
['1983-10-01 || 안지만'],2004,"2,200",-0.332
['1983-10-01 || 안지만'],2005,"2,600",1.882
['1983-10-01 || 안지만'],2006,"6,500",-0.368
['1983-10-01 || 안지만'],2007,"4,875",2.529
['1983-10-01 || 안지만'],2008,"9,000",1.884
['1983-10-01 || 안지만'],2009,"11,000",0.946
['1983-10-01 || 안지만'],2010,"9,000",3.545
['1983-10-01 || 안지만'],2011,"17,000",3.55
['1983-10-01 || 안지만'],2012,"25,000",3.261
['1983-10-01 || 안지만'],2013,"30,000",2.39
['1983-10-01 || 안지만'],2014,"41,000",2.644
['1983-10-01 || 안지만'],2015,"75,000",2.378
['1983-10-01 || 안지만'],2016,"75,000",0.037
['1983-10-06 || 리즈'],2012,,3.302
['1983-10-06 || 리즈'],2013,,5.292
['1983-10-11 || 이현승'],2007,"3,700",0.03
['1983-10-11 || 이현승'],2008,"3,700",1.767
['1983-10-11 || 이현승'],2009,"7,000",3.567
['1983-10-11 || 이현승'],2010,"14,000",1.19
['1983-10-11 || 이현승'],2011,"11,500",0.687
['1983-10-11 || 이현승'],2014,"11,000",1.221
['1983-10-11 || 이현승'],2015,"40,000",2.214
['1983-10-11 || 이현승'],2016,"40,000",0.236
['1983-10-11 || 이현승'],2017,"40,000",1.453
['1983-10-11 || 이현승'],2018,"40,000",0.349
['1983-10-11 || 이현승'],2019,"40,000",0.161
['1983-10-11 || 이현승'],2020,"40,000",0.25
['1983-10-11 || 이현승'],2021,"40,000",0.974
['1983-10-11 || 이현승'],2022,"10,000",-0.055
['1983-10-13 || 세든'],2015,"15,000",1.217
['1983-10-13 || 세든'],2016,"15,000",-0.242
['1983-10-17 || 탈보트'],2015,,1.982
['1983-10-28 || 조순권'],2008,"2,000",-0.039
['1983-11-06 || 권혁'],2003,"2,000",0.31
['1983-11-06 || 권혁'],2004,"3,000",1.145
['1983-11-06 || 권혁'],2006,"5,000",0.041
['1983-11-06 || 권혁'],2007,"5,500",3.011
['1983-11-06 || 권혁'],2008,"9,500",1.961
['1983-11-06 || 권혁'],2009,"10,500",2.794
['1983-11-06 || 권혁'],2010,"15,500",3.101
['1983-11-06 || 권혁'],2011,"19,000",1.121
['1983-11-06 || 권혁'],2012,"19,000",1.343
['1983-11-06 || 권혁'],2013,"22,000",0.533
['1983-11-06 || 권혁'],2014,"26,000",1.112
['1983-11-06 || 권혁'],2015,"45,000",0.875
['1983-11-06 || 권혁'],2016,"45,000",2.787
['1983-11-06 || 권혁'],2017,"45,000",0.012
['1983-11-06 || 권혁'],2018,"45,000",0.223
['1983-11-06 || 권혁'],2019,"45,000",-0.208
['1983-11-06 || 권혁'],2020,"20,000",-0.356
['1983-12-08 || 배힘찬'],2003,"1,900",-0.224
['1983-12-08 || 배힘찬'],2008,"2,000",-0.135
['1983-12-08 || 배힘찬'],2009,"2,200",0.358
['1983-12-08 || 배힘찬'],2010,"2,200",-0.324
['1983-12-08 || 배힘찬'],2011,"3,300",0.136
['1983-12-08 || 배힘찬'],2014,"3,000",0.076
['1983-12-08 || 배힘찬'],2015,"3,000",-0.145
['1983-12-08 || 배힘찬'],2016,"3,300",-0.04
['1983-12-08 || 배힘찬'],2017,"3,300",-0.486
['1983-12-20 || 이한진'],2007,"2,100",0.779
['1983-12-20 || 이한진'],2008,"4,000",0.284
['1983-12-20 || 이한진'],2009,"4,000",-0.053
['1983-12-20 || 이한진'],2010,"3,500",0.071
['1983-12-20 || 이한진'],2013,"3,500",-0.05
['1983-12-20 || 이한진'],2014,"3,500",-0.236
['1983-12-20 || 이한진'],2015,"3,500",0.051
['1984-01-21 || 김정환'],2007,"2,200",0.116
['1984-02-15 || 신주영'],2004,"1,800",-0.118
['1984-02-15 || 신주영'],2005,"2,000",0.799
['1984-02-15 || 신주영'],2006,"2,800",0.092
['1984-02-15 || 신주영'],2011,"2,400",0.225
['1984-02-15 || 신주영'],2012,"3,400",-0.239
['1984-03-11 || 노경은'],2004,"2,400",-0.517
['1984-03-11 || 노경은'],2007,"3,000",0.262
['1984-03-11 || 노경은'],2008,"3,700",-0.016
['1984-03-11 || 노경은'],2009,"3,200",0.097
['1984-03-11 || 노경은'],2010,"3,000",-0.143
['1984-03-11 || 노경은'],2011,"2,900",0.688
['1984-03-11 || 노경은'],2012,"5,500",4.162
['1984-03-11 || 노경은'],2013,"16,000",3.319
['1984-03-11 || 노경은'],2014,"28,000",-0.879
['1984-03-11 || 노경은'],2015,"20,000",0.583
['1984-03-11 || 노경은'],2016,"20,000",-0.414
['1984-03-11 || 노경은'],2017,"16,000",-0.478
['1984-03-11 || 노경은'],2018,"10,000",3.406
['1984-03-11 || 노경은'],2020,"20,000",1.705
['1984-03-11 || 노경은'],2021,"20,000",-0.8
['1984-03-11 || 노경은'],2022,"10,000",2.428
['1984-03-17 || 송은범'],2004,"3,200",-0.052
['1984-03-17 || 송은범'],2005,"3,200",0.24
['1984-03-17 || 송은범'],2006,"2,700",0.066
['1984-03-17 || 송은범'],2007,"3,200",1.217
['1984-03-17 || 송은범'],2008,"7,000",2.439
['1984-03-17 || 송은범'],2009,"10,000",4.156
['1984-03-17 || 송은범'],2010,"15,000",4.204
['1984-03-17 || 송은범'],2011,"22,000",1.042
['1984-03-17 || 송은범'],2012,"24,000",1.549
['1984-03-17 || 송은범'],2013,"24,000",-0.112
['1984-03-17 || 송은범'],2014,"30,000",0.148
['1984-03-17 || 송은범'],2015,"45,000",-0.529
['1984-03-17 || 송은범'],2016,"45,000",0.4
['1984-03-17 || 송은범'],2017,"45,000",-0.036
['1984-03-17 || 송은범'],2018,"45,000",2.928
['1984-03-17 || 송은범'],2019,"45,000",-0.362
['1984-03-17 || 송은범'],2020,"27,000",0.846
['1984-03-17 || 송은범'],2021,"27,000",0.431
['1984-03-17 || 송은범'],2022,"15,000",0.279
['1984-05-19 || 오장훈'],2012,"2,600",-0.212
['1984-05-19 || 오장훈'],2014,"2,700",-0.113
['1984-05-19 || 오장훈'],2015,"2,900",0.043
['1984-06-15 || 김이슬'],2008,"2,100",0.311
['1984-06-15 || 김이슬'],2009,"3,100",-0.418
['1984-06-30 || 노환수'],2006,"3,000",-0.068
